accuracy,precision_class0,recall_class0,f1_class0,iou_class0,precision_class1,recall_class1,f1_class1,iou_class1,miou,tp1,fp1,fn1,tn1,total_pixels
0.7628737810222505,0.9703630773144165,0.749980699959712,0.8460559913117438,0.7331863460806008,0.3387199122320074,0.8482751079855899,0.484126159304027,0.31937100984720035,0.5262786779639006,2063626,4028800,369106,12085156,18546688
