accuracy,precision_class0,recall_class0,f1_class0,iou_class0,precision_class1,recall_class1,f1_class1,iou_class1,miou,tp1,fp1,fn1,tn1,total_pixels
0.8551271105222511,0.9593155999609327,0.8702017293965978,0.9125883430864177,0.8392298696490268,0.46712326362174605,0.7550879093105644,0.5771819736719203,0.40566113374419055,0.6224455016966086,2261631,2579984,733558,17296891,22872064
