accuracy,precision_class0,recall_class0,f1_class0,iou_class0,precision_class1,recall_class1,f1_class1,iou_class1,miou,tp1,fp1,fn1,tn1,total_pixels
0.8065050212738792,0.9661091313107888,0.8055515355757457,0.8785550289704529,0.7834134100792229,0.38690815697000164,0.81282072994477,0.5242633965056531,0.3552553994149548,0.5693344047470889,1977375,3133334,455357,12980622,18546688
