accuracy,precision_class0,recall_class0,f1_class0,iou_class0,precision_class1,recall_class1,f1_class1,iou_class1,miou,tp1,fp1,fn1,tn1,total_pixels
0.8516045163217452,0.9579275695624803,0.8673368927459674,0.9103841539863555,0.8355092827596007,0.4590843691422284,0.7472002601505281,0.5687346944895271,0.39736496951323985,0.6164371261364203,2238006,2636928,757183,17239947,22872064
