accuracy,precision_class0,recall_class0,f1_class0,iou_class0,precision_class1,recall_class1,f1_class1,iou_class1,miou,tp1,fp1,fn1,tn1,total_pixels
0.8257307719847339,0.9610470171474269,0.8331920479365836,0.8925641492962558,0.8059736812105699,0.4126639057425488,0.7763086932715976,0.5388762999130144,0.3688094990731678,0.5873915901418688,1888551,2687936,544181,13426020,18546688
