accuracy,precision_class0,recall_class0,f1_class0,iou_class0,precision_class1,recall_class1,f1_class1,iou_class1,miou,tp1,fp1,fn1,tn1,total_pixels
0.8324389963232002,0.9648433378238458,0.8377140772883062,0.8967956745195644,0.8129007961684868,0.4254321677703864,0.7974321486891145,0.5548502529680979,0.38393962570845563,0.5984202109384712,2388460,3225737,606729,16651138,22872064
