accuracy,precision_class0,recall_class0,f1_class0,iou_class0,precision_class1,recall_class1,f1_class1,iou_class1,miou,tp1,fp1,fn1,tn1,total_pixels
0.8175101731089944,0.9667734712836161,0.818129157626639,0.8862618642227515,0.7957542583421129,0.40260551502994885,0.8134024263577357,0.5386154015024804,0.368565127931581,0.5821596931368469,2436294,3615024,558895,16261851,22872064
